Qobs,site_no,W_mean,D_mean,(W/D)mean,Stage_mean,Qbank,W_bank,D_bank,(W/D)bank,Stage_bank,VI_summer,VI_winter,VI_spring,CAT_EVI_JFM_2012,DAM_density,Pop_density,StreamOrde,DrainageArEa,AI,D50_mm,Mean Elev,Slope,Ludev,Luforest,Luagri,Mean Discharge,Siltmean,Sand mean,Claymean,RatingCurve_Coeff,RatingCurve_Expo
116.0988841,2478500,64.9224,3.26136,19.91,4.200144,226.817576,61.5696,4.38912,14.03,5.1816,0.3,0.49,0.41,0.28,248,108.03,6,6986.4408,1.0396,0.62163526,2058,1.00E-05,26.48,7.05,3.64,119.6792604,38.06,48.22,13.72,0.663875406,0.343122576
28.42344207,7037500,80.5309032,1.2591288,63.96,1.758696,1003.702604,207.763872,4.645152,44.73,8.327136,0.22,0.5,0.39,0.19,60,4.77,5,2457.5913,0.834833333,0.997511,11396,0.00067407,3.81,58.71,11.57,34.77889321,50.49,20.54,28.98,0.387773127,0.449913948
14.93198719,5379500,29.1614352,1.0707624,27.23,1.530096,24.25169768,30.7366416,1.3786104,22.3,1.972056,0.21,0.41,0.51,0.15,16,17.19,5,1657.9575,0.769371429,0.630566,20191,0.00067233,5.44,28.92,35.04,15.27657434,41.78,44.2,14.02,0.497907741,0.315275805
84.26462671,3381500,56.8906152,2.723388,20.89,3.432048,505.1391938,143.070072,5.1230784,27.93,9.460992,0.21,0.36,0.41,0.2,60,11.91,7,8034.7005,0.848233333,0.14966609,11002,1.00E-05,5.56,23.46,66.15,86.76001648,68.48,9.6,21.92,1.255495949,0.255173734
93.38835663,3012550,116.0346168,3.3305496,34.84,2.752344,668.2765036,154.2288,3.011424,51.21,4.3434,0.18,0.39,0.55,0.17,31,6.68,6,5647.4667,1.1521,0.20146002,36430,0.00493174,4.39,84.11,0.1,114.338202,53.17,27.38,19.45,0.111169698,0.61547094
56.09150516,9247600,48.731424,1.700784,28.65,1.2954,413.4252946,58.829448,2.8956,20.32,3.325368,0.12,0.17,0.15,0.08,53,9.2,6,5509.143,0.2924375,5.582304,187768,1.00E-05,4.26,1.78,16.43,36.63511614,43.1,24.05,32.85,0.309411686,0.466089629
138.1859889,2376033,78.6384,3.712464,21.18,0.954024,138.1859889,78.6384,3.712464,21.18,0.954024,0.35,0.47,0.43,0.3,107,4.61,6,10753.8939,1.0333,1.3529428,63,1.00E-05,2.3,13.59,1.23,197.1229078,28,54.99,17.01,0.200101332,0.400093644
193.5666857,5443500,173.2419192,1.4596872,118.68,1.307592,427.5836951,178.954176,2.212848,80.87,2.054352,0.17,0.27,0.28,0.1,154,82.94,7,22669.3098,0.80202,0.7970015,18786,0.00018774,27.42,7.36,40.11,210.8369327,48.63,31.13,20.24,0.188484209,0.555028426
154.9025009,14165500,73.78446,1.7294352,42.66,2.855976,515.2386641,82.3124592,3.0870144,26.66,4.264152,0.29,0.46,0.42,0.27,12,33.65,5,3393.8613,1.029614286,0.3121125,11741,0.00206104,19.98,29.51,35.4,160.1828197,45.97,24.43,29.6,0.161029672,0.600635588
6.767715439,5458000,15.78864,0.798576,19.77,1.368552,453.9612766,50.194464,3.374136,14.88,5.449824,0.2,0.38,0.43,0.13,1,17.86,4,765.7704,0.80475,0.14031795,29785,0.00331744,12.06,25.66,36.87,6.099722103,39.04,40.37,20.59,0.555963091,0.380852287
107.0274836,12101500,68.0094144,1.1838432,57.45,3.922776,164.8514956,68.7253896,1.866508484,36.82,4.291584,0.26,0.32,0.3,0.21,22,800.1,6,2439.4338,0.94675,2.1321635,475,0.00064023,83.36,5.07,6.04,93.56709228,49.83,37.39,12.77,0.24200788,0.57735318
20.13324551,2232500,46.0135224,3.4643568,13.28,1.624584,20.13324551,46.0135224,3.4643568,13.28,1.624584,0.36,0.46,0.43,0.32,3,72.42,5,3916.5669,0.74615,0.12032931,202,1.11E-05,16.06,1.12,12.63,34.04916924,5.09,88.02,6.89,0.453567879,0.318916926
52.44965307,2160390,42.364152,1.834896,23.09,2.231136,55.89750676,44.665392,1.822704,24.51,2.310384,0.27,0.53,0.46,0.25,39,16.92,5,644.1111,0.8342,0.66870344,16381,0.00339667,5.4,34.8,27.13,9.675001398,29.77,36.82,33.4,0.784895899,0.344533687
24.52234967,2240000,33.528,2.88036,11.64,1.459992,42.75836951,32.3088,3.38328,9.55,2.093975966,0.33,0.47,0.43,0.3,6,8.41,4,2638.7955,0.782725,0.10556999,1026,9.44E-05,12.06,25.77,3.44,28.26056383,6.24,77.33,16.43,0.817871151,0.29779227
277.6492637,1014000,139.2213624,2.3585424,59.03,1.96596,3235.084645,205.932024,6.7056,30.71,6.4008,0.23,0.29,0.41,0.18,6,94.66,6,14762.8998,1.165033333,0.43830973,14787,1.00E-05,17.92,13.03,2.25,288.2725098,52.83,39.97,7.2,0.116045225,0.596140586
134.3878847,5325000,97.203768,2.023872,48.03,1.895856,740.529653,109.737144,5.068824,21.65,4.99872,0.16,0.31,0.28,0.12,185,1291.11,8,38392.6653,0.66387,0.28241503,22914,1.00E-05,86.71,4.86,1.68,140.5461659,39.25,37,23.75,0.297208131,0.507359815
151.9711739,2029000,175.601376,1.8230088,96.33,1.624584,282.0875541,175.1371656,2.2454616,78,2.173224,0.26,0.44,0.48,0.2,112,115.25,6,11863.5003,0.85435,2.931335,7821,1.00E-05,37.92,18.82,15.45,162.6963039,45.17,28.42,26.41,0.318759483,0.417793031
12.8306257,6866500,23.021544,0.920496,25.01,1.901952,75.03020642,27.6874224,2.872669033,9.64,4.261104,0.22,0.36,0.33,0.19,196,2.35,6,20740.1409,0.45395,0.7881131,38163,1.00E-05,2.14,15.3,68.86,11.12213151,59.04,7.78,33.18,0.567044271,0.741286697
15311.22428,7374000,794.06496,16.6878,47.58,6.559296,27515.09392,813.72456,20.366736,39.95,10.765536,0.05,0.07,0.08,0.03,41971,4.21,10,2880681.864,1.024122222,0.24565998,443,6.71E-05,17.77,0.01,0.77,15274.45494,61.83,6.3,31.87,0.020525753,0.765010089
8.358156884,5578500,20.2484736,1.5069312,13.44,3.852672,20.88097896,21.645372,1.895856,11.42,4.437888,0.22,0.44,0.39,0.17,9,17.67,5,862.9794,0.791733333,0.374116,18917,0.00063868,12.12,36.21,48.12,7.987688176,53.85,21.05,25.1,0.858664345,0.27649238
17.18829821,7056000,70.9845672,0.854964,83.03,1.524,46.15638563,74.605896,1.2554712,59.42,1.978152,0.24,0.55,0.45,0.19,6,2.77,5,2148.363,0.76118,2.8875623,17439,0.00148683,7.26,82.05,6.35,30.37090174,38.88,22.04,39.08,0.250228795,0.618603179
24.12591445,3376500,22.259544,1.557528,14.29,2.212848,24.12591445,22.259544,1.557528,14.29,2.212848,0.21,0.5,0.48,0.18,46,51.85,5,2130.7725,0.895566667,0.43948323,12124,1.00E-05,7.99,67.05,20.3,31.79444396,66.61,9.9,23.49,0.902701573,0.374095355
4.417420956,7343000,21.30552,0.374904,56.83,0.813816,314.3164911,54.5592,2.825496,19.31,3.782568,0.23,0.4,0.42,0.31,28,15.45,4,789.7608,0.696,0.5892354,11679,0.00110996,6.43,4.72,70.78,7.575140703,31.74,7.55,60.71,0.390353224,0.522708946
28.59996901,12061500,55.4736,0.554736,100,4.050792,28.59996901,55.4736,0.554736,100,4.050792,0.4,0.47,0.49,0.33,4,11.79,5,591.7482,1.733408333,3.5716398,509,0.00132502,8.08,39.82,21,34.97376943,46.43,44.02,9.57,0.310419337,0.269729309
16.22552697,3265000,28.25496,0.768096,36.79,0.789432,279.4868259,70.104,3.2004,21.9,3.685032,0.27,0.34,0.44,0.22,6,220.72,5,1306.0377,0.81315,6.1181383,26084,1.00E-05,15.92,15.43,61.44,13.45481295,51.89,18.86,29.25,0.305421525,0.582394051
22.15735876,8018500,33.20796,1.938528,17.13,3.023616,22.15735876,33.20796,1.938528,17.13,3.023616,0.34,0.5,0.46,0.19,63,1.93,5,3523.5765,0.63444,0.30237368,9433,1.00E-05,4.47,5.58,1.74,24.41848364,28.18,10.61,61.21,1.296203889,0.124829932
34.81768722,5418500,63.861696,1.17348,54.42,3.636264,78.24087859,51.2515104,2.520532932,20.33,4.38912,0.21,0.35,0.42,0.15,20,11.61,6,4010.4801,0.759228571,0.42828345,19559,0.0008832,4.07,23.38,61.13,35.02304066,60.04,21.03,18.93,0.493386972,0.411659104
9.107730923,5439500,59.7837768,0.6541008,91.4,0.871728,43.04153752,61.139832,1.438656,42.5,1.63068,0.16,0.26,0.52,0.13,5,5.49,4,1005.255,0.803366667,0.83265924,22549,0.00045486,4.75,2.82,86.46,10.16624126,54.62,21.12,24.26,0.428297966,0.353559954
33.62144396,1127000,44.2136784,1.1618976,38.05,2.066544,71.71937773,49.5120168,1.482852,33.39,2.56032,0.24,0.39,0.48,0.19,172,139.03,5,1839.6378,1.0996,0.2462745,3078,1.00E-05,41.19,36.67,13.18,40.38788515,44.53,50.18,5.28,0.330080732,0.563988054
84.3783753,2075500,69.37248,1.926336,36.01,1.786128,508.9241874,83.1320664,5.5284624,15.04,5.635752,0.28,0.51,0.44,0.24,225,0.44,7,6700.8357,0.8086,1.7033212,10114,1.00E-05,4.36,54.36,21.02,84.61915306,41.53,24.08,34.39,0.411170772,0.508497885
21.92949347,3040000,51.8925048,0.765048,67.83,1.118616,72.49101056,54.2544,1.109472,48.9,1.639824,0.16,0.39,0.4,0.15,12,1193.25,5,1175.2047,0.962825,0.590243,35697,0.00118566,61.1,30.67,0.85,21.11906662,56.79,17.41,25.79,0.251285749,0.523673927
28.16216295,6904050,19.7711568,2.2216872,8.9,2.33172,28.16216295,19.7711568,2.2216872,8.9,2.33172,0.21,0.43,0.43,0.16,124,0.94,5,2248.6779,0.748875,1.2766361,23829,1.00E-05,3.17,14.92,71.82,19.07295121,42.78,23.12,34.31,0.697417254,0.459206278
8.963230288,2088500,26.6011152,1.0899648,24.41,0.783336,49.65393531,45.320712,1.66116,27.28,2.785872,0.28,0.38,0.54,0.27,19,32.11,4,595.0143,0.851669231,0.112267345,3308,0.00038706,4.17,20.81,48.14,7.452132519,23.34,50.49,26.17,0.835344795,0.216168428
16.39522956,5410490,27.7252176,1.2883896,21.52,2.161032,45.06018563,30.3026064,2.37744,12.75,3.331464,0.22,0.48,0.51,0.15,21,13.19,5,1781.4879,0.758375,0.8773327,20042,0.00106723,7.81,46.89,16.87,15.58100827,49.93,30.06,20.01,0.63327918,0.29761534
4.616233216,8071280,9.4189296,1.790825757,5.26,3.685032,4.616233216,9.4189296,1.790825757,5.26,3.685032,0.38,0.47,0.43,0.28,1,47.75,3,536.4072,0.819908333,0.209585,1365,0.00045799,7.7,54.83,3.43,6.252774413,49.81,27.65,22.54,1.160727081,0.258448322
6087.256708,7020500,527.1025272,9.2518992,56.97,4.462272,17488.66751,620.060736,14.663928,42.28,11.350752,0.12,0.27,0.25,0.11,26944,132.27,10,1757397.826,0.796436364,0.51786447,10806,0.00012,24.45,19.46,10.15,6483.705797,62.22,11.22,26.56,0.20895864,0.496178329
203.5977992,3144500,81.9912,2.410968,34.01,2.94132,404.9302543,84.2256888,3.5542728,23.7,3.953256,0.24,0.5,0.5,0.19,295,30.91,7,15521.9625,0.86855,17.450926,21723,1.00E-05,13.77,64.97,12.96,216.035954,59.29,19.31,21.41,0.223138424,0.548085212
7.592244051,4296500,24.2937792,1.292352,18.8,1.225296,59.93590733,29.8499784,2.3353776,12.78,2.374392,0.26,0.35,0.43,0.18,5,102.51,3,374.7645,1.2139,0.16297907,20788,0.02001729,31.15,43.7,18.23,7.659156651,37,57.65,5.35,0.404054661,0.496656907
5.826833092,1087000,19.4169792,0.9512808,20.41,1.00584,5.826833092,19.4169792,0.9512808,20.41,1.00584,0.28,0.44,0.54,0.27,9,33.67,4,334.6929,1.003433333,0.2128726,10959,0.00797987,5.6,82.61,0.99,6.533337277,38.58,57.18,4.24,0.425082931,0.419637716
13.81596543,2173030,21.6295224,2.1546312,10.04,2.5146,13.81596543,21.6295224,2.1546312,10.04,2.5146,0.3,0.49,0.48,0.23,143,5.26,5,1991.2617,0.76598,0.1668057,4423,0.00035831,1.74,39.65,3.25,20.75358167,18.1,62.07,19.83,0.362547795,0.243307316
58.25289827,4267500,60.6905568,0.988011474,61.43,1.484376,141.9160195,62.4681504,1.5770352,39.61,2.11836,0.24,0.38,0.56,0.21,19,16.49,5,2427.908,1.0977,0.097507425,27064,1.00E-05,6.07,76.08,2.57,56.20250702,30.16,65.64,4.2,0.261825533,0.544885152
20.49691819,14155500,31.235904,0.804672,38.82,0.984504,67.67715439,32.3088,1.511808,21.37,1.670304,0.37,0.5,0.47,0.34,1,33.81,5,707.7951,0.9962625,0.8431897,20423,0.00285553,3.93,41.1,31.12,21.46654209,44.91,19.92,35.17,0.246551828,0.642030496
15.44265238,6906800,45.8245464,1.3066776,35.07,1.057656,197.1382838,52.36464,3.172968,16.5,3.557016,0.2,0.51,0.47,0.18,16,2.72,5,1414.3554,0.7175,1.4354656,20061,0.00023788,3.62,53.92,33.35,15.96297359,60.04,10.15,29.75,0.759661212,0.304165412
10.64499342,5319500,21.8675712,1.0222992,21.39,0.62484,229.8774895,32.747712,3.52044,9.3,3.721608,0.14,0.21,0.55,0.11,5,6.72,5,2205.6642,0.677109524,0.41744778,27011,0.0008083,4.76,6.08,82.8,11.70517445,43.49,33.76,22.75,0.357235,0.606641866
42.50442444,12442500,66.7006032,0.9741408,68.47,1.216152,440.3155518,71.0162664,2.996179824,23.7,3.438144,0.15,0.2,0.21,0.11,4,0.4,6,9142.8075,0.250864286,1.2494011,34862,0.0002635,2.46,18.83,1.29,67.66758331,28.45,65.23,6.27,0.264638391,0.489061214
12.51047595,6307830,23.6902752,0.647098039,36.61,1.139952,23.7557006,24.9658632,1.019910984,24.48,1.484376,0.18,0.21,0.25,0.13,115,0.28,6,10050.8958,0.24124,2.747247,83690,0.00058202,3.03,3.39,19.47,13.92866629,44.54,31.45,24.02,0.413738885,0.667357453
26.26994936,6898000,37.493448,1.4529816,25.8,1.118616,92.87460491,38.5940808,1.672660439,23.07,1.575816,0.2,0.36,0.38,0.14,132,48.59,5,1803.2274,0.7211,0.15388969,26717,0.0015297,18.46,3.84,66.8,12.74983787,64.37,8.67,26.8,0.364202174,0.481879424
8.053241571,7143665,19.787616,1.194816,16.56,1.216152,157.3895089,58.81116,4.788408,12.28,7.098792,0.2,0.37,0.38,0.22,14,2.78,6,1918.1403,0.464766667,0.60854965,42694,0.00081431,8.54,17.17,66.81,6.245865113,60.21,8.22,31.58,1.444078914,0.205415948
109.5860199,2337170,71.9328,2.679192,26.85,1.146048,119.2142985,72.1376256,2.501215287,28.84,1.018032,0.26,0.5,0.46,0.2,374,187.66,6,5322.4803,0.91704,0.9565178,22011,1.00E-05,18.96,53.81,21.05,101.2389349,32,38.11,29.89,0.354598258,0.552951128
299.2640159,2479000,92.2480248,4.5634656,20.21,2.913888,780.1907308,107.7087,6.6504312,16.2,5.401056,0.32,0.51,0.42,0.3,504,12.11,7,17060.4693,1.0606,0.46490723,1248,0.00023399,4.76,18.88,1.71,308.7339187,35.47,41.62,22.92,0.708860279,0.277908749
10.58949249,8032000,23.8286544,2.006549965,11.88,2.014728,10.58949249,23.8286544,2.006549965,11.88,2.014728,0.33,0.46,0.43,0.24,99,5.5,5,2989.1349,0.655528571,0.26273787,8255,0.00029804,4.39,48.34,11.86,20.80002122,33.58,36.6,29.83,1.004184738,0.158974115
4.862504434,1601500,20.8214976,0.627411828,33.19,0.786384,99.03560457,37.3428768,1.499616,24.9,1.911096,0.23,0.53,0.52,0.19,2,314.55,4,654.8598,0.765214286,2.6619058,18327,0.0047572,19.55,74.77,3.9,10.75463607,50.33,27.94,21.71,0.30696643,0.517223222
53.04841183,12350250,29.7478704,1.8864072,15.77,1.73736,160.6653663,67.1498784,1.5992856,41.99,2.31648,0.2,0.29,0.28,0.15,22,9.1,6,5004.8073,0.242666667,0.8068768,101499,0.00116722,5.05,0.4,0.2,49.89372198,36.26,54.36,9.38,0.248212708,0.493260075
151.252267,2147020,128.1510264,2.3308056,54.98,1.9812,151.252267,128.1510264,2.3308056,54.98,1.9812,0.16,0.33,0.31,0.15,409,0.55,6,9160.6635,0.817533333,5.4133797,13651,1.00E-05,14.02,40.1,6.05,150.6010938,38.53,25.85,35.63,0.161339465,0.612551897
305.9530107,1463500,327.3515424,1.5099792,216.79,2.999232,957.6279685,334.6070016,2.5155144,133.02,3.8862,0.24,0.37,0.38,0.19,678,1058.86,6,17573.6097,0.918123077,0.3666097,118,0.00050617,65.08,17.6,6.65,347.1359466,44.72,39.83,15.35,0.091724632,0.55431134
36.3904873,5247500,71.493888,1.018032,70.23,1.258824,244.8321018,76.9363968,2.398776,32.07,2.459736,0.18,0.34,0.39,0.16,33,32.19,5,27276.8418,0.663883333,1.884057,34942,0.00140394,6.11,44.52,11.17,39.5247041,6.37,89.63,3.99,0.115936099,0.771812867
52.78028004,3024000,56.3182008,1.481328,38.02,1.210056,228.2504061,68.970144,2.599944,26.53,2.398776,0.21,0.49,0.57,0.18,24,29.31,5,2666.1888,1.02638,2.7257268,31144,0.00049055,6.89,78.07,8.12,56.34386449,53.07,28.92,18.01,0.237074268,0.532922467
6.653145662,3294000,16.9813224,0.9680448,17.54,1.761744,15.6164609,18.5998104,1.0939272,17,2.185416,0.28,0.4,0.35,0.22,18,368.41,4,508.0545,0.86463,0.25627962,12976,0.00048088,61.72,15.61,19.12,6.845501691,51.82,18.32,29.86,0.778561925,0.449673372
718.288335,14191000,203.8694424,2.8230576,72.22,2.98704,2183.225357,214.884,5.324856,40.35,5.751576,0.16,0.24,0.22,0.15,81,1496.08,7,18738.7092,0.876966667,3.0020878,3669,0.00148648,90.53,1.21,0.83,673.884108,48.73,32.89,18.38,0.138856825,0.580848692
159.287584,12181000,92.5939728,1.1844528,78.17,1.164336,254.5925917,99.6799632,1.4115288,70.62,1.450848,0.32,0.34,0.39,0.23,3,5.29,5,3601.1394,1.839766667,1.052242,9341,0.00158355,3.98,80.08,4.31,170.7539629,39.04,52.8,8.16,0.074296782,0.703905958
15.88348833,7166500,34.0513416,1.7172432,19.83,1.3716,102.7508821,35.64636,2.91084,12.25,2.700528,0.18,0.37,0.32,0.19,125,1.27,5,2875.1517,0.637725,1.8983665,23956,0.00042118,4.04,15.62,73.7,23.45848745,54.29,7.28,38.43,0.766559838,0.247903424
115.5325481,3360500,107.7370464,1.5785592,68.25,1.652016,538.019219,94.376748,5.0493168,18.69,4.346448,0.17,0.3,0.43,0.16,230,19.39,6,12109.0644,0.8970875,0.48033565,14343,8.83E-05,4.35,16.06,67.22,152.1843995,60.17,16.6,23.23,0.516657201,0.350372959
11.83948103,5449500,32.1283584,1.331976,24.12,1.749552,76.5458632,39.1991088,3.2375856,12.11,3.538728,0.15,0.26,0.39,0.12,3,1.33,4,1104.7266,0.719266667,0.25043428,35063,1.00E-05,5.13,1.23,74.69,8.69181375,37.87,39.61,22.52,0.593114179,0.388322207
23.07819282,7195500,58.1168256,1.7623536,32.98,1.200912,1223.574606,143.914368,4.456176,32.3,7.205472,0.29,0.51,0.35,0.25,20,14.4,6,1636.2612,0.75584,1.1186289,27523,1.00E-05,6.94,45.24,42.2,19.46346822,47.75,23.48,28.77,0.762347396,0.273822413
94.29494733,2202680,113.3856,2.831592,40.04,2.691384,141.584005,114.3310896,3.0626304,37.33,3.07848,0.33,0.45,0.44,0.29,196,17.92,6,7755.6141,0.790341667,0.15046854,494,2.94E-05,4.87,31.46,1.88,73.75444959,8.14,82.85,9,0.668275561,0.23658353
4.363732301,5078000,18.2645304,0.7095744,25.74,0.996696,67.05554397,17.61744,2.487168,7.08,2.98704,0.2,0.31,0.38,0.13,4,8.03,4,1454.5476,0.5613,1.250649,32643,0.00066462,4.88,4.28,57.98,5.160029062,41.87,36.81,21.3,0.522803729,0.534604682
4.81385617,3118500,20.723352,0.530352,39.07,0.554736,34.02699719,29.6664888,1.0668,27.81,1.999488,0.29,0.49,0.5,0.22,5,151.98,4,463.2156,0.849633333,3.6721892,29264,0.00119277,22.29,55.23,20.09,7.016874971,54.44,23.61,21.95,0.378415309,0.542039215
129.4077806,12189500,75.8952,1.212245868,62.61,1.456944,259.0987292,86.6860344,1.750434859,49.52,1.987296,0.37,0.39,0.47,0.24,2,6.74,5,1859.1552,1.869085714,2.5428572,7858,0.00214649,8.25,70.47,1.38,125.2044063,15.27,82.6,2.13,0.168981523,0.513706999
57.48310603,5518000,57.5346576,1.815084,31.7,2.139696,146.2393437,64.8361416,3.61188,17.95,3.605784,0.19,0.33,0.49,0.16,17,89.29,5,4560.0282,0.86495,0.6886246,19337,0.00032157,17.11,14.68,50.81,54.97304816,13.78,78.94,7.28,0.441103823,0.599420371
43.77194108,2223000,82.1533536,2.162556,37.99,2.694432,43.77194108,82.1533536,2.162556,37.99,2.694432,0.3,0.43,0.42,0.25,388,17.61,7,7617.1914,0.7362,0.4771529,7293,0.00123222,18.63,37.85,15.69,87.4192033,38.42,36.18,25.4,0.121736,0.776977763
56.23017254,12447200,64.1472936,2.2079712,29.05,1.240536,56.23017254,64.1472936,2.2079712,29.05,1.240536,0.2,0.27,0.25,0.11,18,332.92,6,20213.6283,0.2125,6.0614343,24453,1.00E-05,56.46,0.34,33.33,91.67952264,34.19,55.21,10.6,0.175704413,0.663182901
83.16644454,8159500,56.388,2.471928,22.81,1.182624,176.3010543,66.833496,2.538984,26.32,1.990344,0.27,0.39,0.39,0.38,696,179.31,6,93651.237,0.5547,0.12788597,8388,0.00065063,26.87,9.74,47.06,65.79420039,47.83,18.47,33.69,0.213018309,0.642813609
13.67180459,3184000,48.2900736,1.1423904,42.27,0.460248,13.67180459,48.2900736,1.1423904,42.27,0.460248,0.23,0.55,0.44,0.21,12,21.32,5,3906.0216,0.8265,3.1550837,42579,1.00E-05,7.77,80.09,4.25,69.30738094,55.03,21.61,23.36,0.271773723,0.52055147
25.71921589,1643000,63.8290824,0.966960909,66.01,0.963168,82.11487182,69.1502808,1.612392,42.89,1.679448,0.3,0.44,0.44,0.24,17,187.68,6,2114.8533,0.74204,0.9399999,7263,1.00E-05,46.22,18.83,26.94,30.67890359,44.21,30.61,25.25,0.334396267,0.54526956
12.54397472,5100000,21.2854032,1.233952469,17.25,1.621536,22.45312775,17.0989752,2.5042368,6.83,2.167128,0.15,0.24,0.41,0.13,8,5.28,5,8233.1748,0.5347125,0.67068654,24404,0.00026567,4.78,4.8,64.74,9.076327591,45.14,11.51,43.34,1.060771434,0.22550084
6.394245151,6896000,18.7622688,1.197864,15.66,1.581912,17.99926307,22.792944,2.34696,9.71,3.06324,0.1,0.22,0.43,0.1,21,0.22,5,661.5117,0.72235,1.8749304,19934,0.00121951,12.32,0.31,82.26,5.987615888,54.74,10.14,35.12,1.102156872,0.225168027
66.36552017,7335300,29.7753024,3.579876,8.32,5.041392,204.3271834,41.3543496,5.7780936,7.16,8.314944,0.26,0.49,0.4,0.25,238,3.16,6,5860.8252,0.698133333,0.6802151,12497,1.00E-05,4.1,27.37,32.32,62.50310851,40.56,16.43,43.01,1.3478007,0.291662787
48.70489772,1199000,46.6231224,1.601724,29.11,1.231392,173.0409693,48.9959904,2.4960072,19.63,2.22504,0.28,0.44,0.51,0.24,79,135.25,5,1634.2281,1.0935,0.13672295,16311,0.0095598,28.54,62.75,3.27,33.69588883,48.21,43.73,8.06,0.190791938,0.738306172
146.7482533,3185400,130.832352,3.142488,41.63,1.636776,146.7482533,130.832352,3.142488,41.63,1.636776,0.2,0.57,0.49,0.16,126,0.38,6,17070.2685,0.93605,1.2874833,31748,0.00172104,2.3,89.83,0.35,248.0456906,53.82,27.61,18.56,0.303318877,0.41702761
17.55641662,2209000,28.55976,1.018032,28.05,1.411224,55.78409797,26.73096,2.368296,11.29,2.75844,0.3,0.48,0.45,0.26,46,35.08,4,639.3717,0.8234,0.42649022,18515,1.00E-05,3.08,80,16.92,9.261434519,30.02,34.48,35.5,0.523939765,0.696653246
178.5389594,5527500,201.4645704,2.0601432,97.79,0.816864,1076.181778,262.6973664,4.219956,62.25,2.237232,0.18,0.36,0.4,0.13,57,11.86,6,13283.721,0.786525,0.16223934,15672,0.00034005,26.12,3.04,31.77,159.2878106,54.99,21.01,24,0.064066431,0.679548073
32.84748916,4121500,44.5955928,1.2563856,35.5,2.386584,278.0808117,35.1126552,4.2181272,8.32,4.706112,0.21,0.37,0.45,0.17,21,85.34,5,3715.001,0.81296,2.230092,30135,0.00033272,21.95,29.87,9.87,32.06911693,27.57,55.24,17.19,0.243056516,0.663352489
51.53657782,8020000,36.576,2.420112,15.11,3.532632,51.53657782,36.576,2.420112,15.11,3.532632,0.27,0.39,0.36,0.23,203,73.94,6,7227.6795,0.698783333,0.20256765,7611,1.00E-05,17.12,18.36,16.46,55.10517435,35.06,40.97,23.97,1.77105926,0.168228486
5.330751055,8110000,20.1420984,1.6069056,12.53,1.41732,16.65027899,32.004,1.9812,16.15,2.008632,0.27,0.38,0.35,0.32,36,10.78,5,2626.5843,0.6063625,0.12858766,6101,3.67E-05,7,29.84,51.53,7.181112417,33.6,22.74,43.66,0.817896376,0.285030421
6.306236533,5212700,24.0560352,1.2566904,19.14,1.149096,33.76220678,31.5419232,2.366772,13.33,2.596896,0.22,0.3,0.46,0.2,5,6.8,4,947.9493,0.759725,1.1394329,39651,1.00E-05,1.32,24.79,5.45,6.478714168,26,61.03,12.97,0.656896063,0.390513118
7.750619919,1332500,30.864048,0.39624,77.89,1.755648,55.91840456,38.5096512,1.184023903,32.52,2.401824,0.25,0.44,0.61,0.21,13,178.45,4,332.091,1.090325,0.45553488,18236,0.00375907,15.15,81.72,0.32,8.177184209,54.67,37.82,7.5,0.191254222,0.639278426
5.859652265,10163000,16.0336992,0.4584192,34.98,1.38684,16.3969852,17.384268,0.9354312,18.58,2.404872,0.24,0.28,0.28,0.16,45,1840.31,5,1751.1291,0.262947368,0.55596876,137637,0.00717413,94.25,0.05,2.09,6.144122847,43.3,43.18,13.52,0.318723755,0.567269686
41.11183248,9085000,38.295072,1.045464,36.63,1.103376,77.25284877,37.776912,1.40208,26.94,1.365504,0.15,0.26,0.27,0.12,37,326,5,3767.112,0.2751,1.5896595,174351,0.00568384,19.97,56.68,0.21,35.44903862,36.14,42.91,20.95,0.210362264,0.593026759
16.6659665,6908000,35.0498664,1.142383074,30.68,3.243072,125.7657586,42.303192,3.950208,10.71,7.168896,0.22,0.48,0.39,0.16,135,4.6,6,2896.9515,0.71042,1.2043433,18790,1.00E-05,6.21,23.43,58.54,26.46986597,60.4,8.99,30.62,0.97408705,0.380518164
12.23285803,4024430,22.5207576,1.7903952,12.58,2.039112,438.9104155,65.0104872,5.2020216,12.5,7.854696,0.2,0.31,0.45,0.16,6,49.89,5,1099.805,0.826718182,1.0796727,18401,0.00045411,9.74,30.45,6.59,11.34770315,23.76,15.87,60.37,0.910581538,0.320170767
